Domain,CountryCode,MXDnsResponse,TXTDnsResponse,HasSPFInfo,HasDkimInfo,HasDmarcInfo,RegisteredOrg,CreationDate,ExpirationDate,UpdatedDate,RegisteredCountry,NameServers,SubdomainCount,EntropyOfSubDomains,HostIPs,DNSServersIPs,DNSServersCountries,HostIPsCountries,IpReputationDnsblInfo,DomainReputationVirusTotal,CommonPorts,HttpResponseCode,ASN,StrangeCharacters,ConsonantRatio,VowelRatio,NumericRatio,SpecialCharRatio,ConsonantSequence,VowelSequence,NumericSequence,SpecialCharSequence,Entropy,DomainLength,DomainInCiscoUmbrella,Class
fbhjupxepfroourghsnv.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7083333333333334,0.25,0.0,0.0,"['fbhj', 'px', 'pfr', 'rghsnv', 'c', 'm']","['u', 'e', 'oou', 'o']",[],[],3.9701755214643453,24,0,1
qucekksaysugqyqo.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7,0.25,0.0,0.0,"['q', 'c', 'kks', 'ys', 'gqyq', 'xyz']","['u', 'e', 'a', 'u', 'o']",[],[],3.5464393446710156,20,0,1
agemqqkmesewmoaa.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.6,0.35,0.0,0.0,"['g', 'mqqkm', 's', 'wm', 'xyz']","['a', 'e', 'e', 'e', 'oaa']",[],[],3.5086949695628418,20,0,1
ddlove.co.kr,Null,['mail.ddlove.co.kr.'],"['""v=spf1 ip4:211.57.203.132 ~all""']",True,False,False,"Gabia, Inc.(http://www.gabia.co.kr)",2009-01-14,2026-01-14,2023-02-27,Null,"['ns.readershp.com', 'ns1.readershp.com']",0,0.0,['211.57.203.132'],"['211.57.203.132', '49.254.187.242']",[],['Unknown'],4.0,{},"[80, 443, 25]",200,Null,0,0.5833333333333334,0.25,0.0,0.0,"['ddl', 'v', 'c', 'kr']","['o', 'e', 'o']",[],[],3.084962500721156,12,0,0
bdpuzpqfax.biz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7142857142857143,0.21428571428571427,0.0,0.0,"['bdp', 'zpqf', 'x', 'b', 'z']","['u', 'a', 'i']",[],[],3.3787834934861767,14,0,1
learncswithus.com,Null,['mail.learncswithus.com.'],"['""v=spf1 a mx include:websitewelcome.com ~all""']",True,False,False,Launchpad.com Inc.,2022-01-02,2025-01-02,2023-12-18,Null,"['NS6407.HOSTGATOR.COM', 'NS6408.HOSTGATOR.COM']",0,0.0,['192.254.232.121'],"['192.254.232.111', '192.254.232.112']","['Unknown', 'Unknown']",['Unknown'],1.0,{},"[80, 443, 21, 22, 25]",406,Null,0,0.6470588235294118,0.29411764705882354,0.0,0.0,"['l', 'rncsw', 'th', 's', 'c', 'm']","['ea', 'i', 'u', 'o']",[],[],3.8521687236032816,17,0,0
sdteflon.com,Null,Null,Null,False,False,False,Gname 202 Inc,2024-03-10,2025-03-10,2024-03-13,Null,"['A.SHARE-DNS.COM', 'B.SHARE-DNS.NET']",0,0.0,['146.148.224.92'],"['172.64.52.239', '172.64.53.25']","['Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443, 22]",Null,Null,0,0.6666666666666666,0.25,0.0,0.0,"['sdt', 'fl', 'n', 'c', 'm']","['e', 'o', 'o']",[],[],3.4182958340544896,12,0,0
ecabanlyssm.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.6666666666666666,0.26666666666666666,0.0,0.0,"['c', 'b', 'nlyssm', 'c', 'm']","['e', 'a', 'a', 'o']",[],[],3.3735572622751855,15,0,1
gcbacklog.info,Null,['mail.gcbacklog.info.'],"['""v=spf1 a mx include:websitewelcome.com ~all""']",True,False,False,Launchpad.com Inc.,2021-11-17,2025-11-17,2024-11-07,US,"['ns6435.hostgator.com', 'ns6436.hostgator.com']",0,0.0,['192.254.233.103'],"['192.254.232.93', '192.254.232.92']","['Unknown', 'Unknown']",['Unknown'],1.0,{},"[80, 443, 21, 22, 25]",406,Null,0,0.6428571428571429,0.2857142857142857,0.0,0.0,"['gcb', 'ckl', 'g', 'nf']","['a', 'o', 'i', 'o']",[],[],3.378783493486176,14,0,0
ldsrlyhstwcaitj.su,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7777777777777778,0.16666666666666666,0.0,0.0,"['ldsrlyhstwc', 'tj', 's']","['ai', 'u']",[],[],3.6835423624332306,18,0,1
vibraenergia.com.br,Null,['vibraenergia-com-br.mail.protection.outlook.com.'],"['""v=spf1 mx ip4:187.50.71.236 ip4:168.245.118.215 ip4:187.50.71.234 ip4:177.184.23.182 ip4:54.94.25.24 include:spf.protection.outlook.com -all""', '""google-site-verification=-Wre2EGBOUoajjNjoUi1-MdHIle4FTsOX2RIiXNGJug""', '""Dynatrace-site-verification=f861f4f1-db0d-41e8-846b-47f16602968c__vtqcs52vngs538ilsp1d8mnkrk""', '""_globalsign-domain-verification=7X77Eq_JiV92m13gOiTsCGsgAIAklflBjXWqoj08HO""', '""_globalsign-domain-verification=MEXdf5NjOdc7ZCwk9jZVtVuDgUJ9yx-23j8xXOn5zO""', '""_spf.goskope.com""', '""MS=ms44313323""', '""google-site-verification=GzD1e0WKZ-u_O2dUM0SKuuY8JNKh2n7wiaKmeY7gmWQ""', '""globalsign-domain-verification=Lp9UQBWrC6SI9dvhG6r0dZgqZZAx-cDVzXTL0qOwwj""', '""google-site-verification=Gt5ZEA9ndHg1UPUt-99yKQFu1Yodjr5VzNlG_OxLttA""', '""globalsign-domain-verification=GoH9VKLIN7zw49xIizKNnri7jHAF6LD2sW3vXhxgzq""', '""ZOOM_verify_oYnkilZsVmXgunSHvnspjX""', '""include:amazonses.com""', '""apple-domain-verification=PrnIHrANaue94Gkv""', '""aZ0qsk53vT+fqSthUrgVAQgrwTyrcMW81jDn6VnnYWg=""', '""amazonses:JqZPVnrqmhrANHpKcMl+XpCWcm4Fm8oT5RjNw9nzgXQ=""', '""d365mktkey=gmQKViz6rTHzDU8VWw6AKshKOrcewShyWQe8ckDkzMkx""']",True,False,False,Null,2019-07-22,2031-04-28,2021-08-10,BR,Null,0,0.0,"['18.229.47.21', '18.228.239.117']","['205.251.192.167', '205.251.198.135', '205.251.197.252', '205.251.194.15']","['Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.5263157894736842,0.3684210526315789,0.0,0.0,"['v', 'br', 'n', 'rg', 'c', 'm', 'br']","['i', 'ae', 'e', 'ia', 'o']",[],[],3.471354487013928,19,0,0
babyboom.name,Null,Null,"['""7448d35e-a307-4e9a-8a23-ef6db840cbc3""', '""dan-ownership-verification=163xqft4""', '""34eba114bb420bebc3d231e9d049e1dc182c1ed6""', '""afternic-verification-ZSxcou49b4wqNEZrrp3JJG""', '""dan-ownership-verification=z2m1wk9m""', '""afternic-verification-AgEndTjPSJExGGA3wL7Dwo""', '""3yv523om23uk08n1hla74jg2p13bg78ejj7tq19v""', '""789b9646-d069-47f9-8ebd-fe6c6b264d03""', '""e5e88b29-aeb2-4d8d-8f42-2bc5f2e30ee2""', '""google-site-verification=FL0dx8qdokX-hZn_vJXl-EG8ARRoH5wpkhp1sEyBzTI""', '""f3fe310ef620325864ee4a3ebe35ef42230e8efa""']",False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,"['172.67.162.90', '104.21.15.112']","['108.162.192.241', '172.64.32.241', '173.245.58.241', '173.245.59.147', '108.162.193.147', '172.64.33.147']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",403,Null,0,0.5384615384615384,0.38461538461538464,0.0,0.0,"['b', 'byb', 'm', 'n', 'm']","['a', 'oo', 'a', 'e']",[],[],2.873140679513133,13,0,0
njcjhb.cn,CN,Null,Null,False,False,False,上海美橙科技信息发展有限公司,2024-10-28,2025-10-28,Null,Null,"['ns1.judns.com', 'ns2.judns.com']",0,0.0,['38.38.241.113'],"['218.98.111.214', '183.253.57.200', '211.99.99.50']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],1.0,{},[80],404,Null,0,0.8888888888888888,0.0,0.0,0.0,"['njcjhb', 'cn']",[],[],[],2.5032583347756456,9,0,0
tmmfgdmrstuq.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.8125,125,0.0,0.0,"['tmmfgdmrst', 'q', 'c', 'm']","['u', 'o']",[],[],3375,16,0,1
1vhfq3u9ushxv7gai2w1q629l6.biz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.4666666666666667,0.16666666666666666,0.3333333333333333,0.0,"['vhfq', 'shxv', 'g', 'w', 'q', 'l', 'b', 'z']","['u', 'u', 'ai', 'i']","['1', '3', '9', '7', '2', '1', '629', '6']",[],4.306890595608518,30,0,1
climateinstitute.ca,CA,"['aspmx3.googlemail.com.', 'alt1.aspmx.l.google.com.', 'aspmx2.googlemail.com.', 'aspmx.l.google.com.', 'alt2.aspmx.l.google.com.']","['""google-site-verification=umXKVP8kgJt2mryZlLcx5ggnX-lvGPCO4rv5OnpKP_A""', '""google-site-verification=I1mHdSorbp3ETkFU_SJjkEYOTZLR2FQ0yaVHHBetNSY""', '""v=verifydomain MS=8574402""', '""google-site-verification=1YSpkKsgeLDOlDvVOXymr1SYlL0AWzoL0q00JdPmET4""', '""v=spf1 include:_spf.google.com include:6831547.spf08.hubspotemail.net ~all""', '""google-site-verification=gZSxyrbqZuESAYxiZ9NEEkUxBMBefSYCxkhbYgVoAfs""']",True,False,False,"Go Daddy Domains Canada, Inc",2021-12-14,2024-12-14,2024-01-28,Null,"['ns67.domaincontrol.com', 'ns68.domaincontrol.com']",0,0.0,"['141.193.213.10', '141.193.213.11']","['97.74.103.44', '173.201.71.44']","['Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",403,Null,0,0.5263157894736842,0.42105263157894735,0.0,0.0,"['cl', 'm', 't', 'nst', 't', 't', 'c']","['i', 'a', 'ei', 'i', 'u', 'e', 'a']",[],[],3.2608281712244547,19,0,0
bioweather.net,Null,['mailhost3.bioweather.net.'],"['""v=spf1 +ip4:203.138.96.225/32 include:u1942339.wl.sendgrid.net ~all""']",True,False,False,"GMO INTERNET, INC.",2001-03-22,2026-03-22,2023-02-24,JP,"['NS-1396.AWSDNS-46.ORG', 'NS-1727.AWSDNS-23.CO.UK', 'NS-462.AWSDNS-57.COM', 'NS-964.AWSDNS-56.NET', 'ns-1727.awsdns-23.co.uk', 'ns-964.awsdns-56.net', 'ns-1396.awsdns-46.org', 'ns-462.awsdns-57.com']",0,0.0,"['3.163.10.121', '3.163.10.31', '3.163.10.16', '3.163.10.58']","['205.251.193.206', '205.251.195.196', '205.251.197.116', '205.251.198.191']","['Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.5,0.42857142857142855,0.0,0.0,"['b', 'w', 'th', 'r', 'n', 't']","['io', 'ea', 'e', 'e']",[],[],3.3248629576173574,14,0,0
gz-zkkj.com,Null,Null,Null,False,False,False,Gname.com Pte. Ltd.,2023-03-23,2026-03-23,2024-09-12,PH,"['A.SHARE-DNS.COM', 'B.SHARE-DNS.NET']",0,0.0,['103.149.144.206'],"['172.64.52.239', '172.64.53.25']","['Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",200,Null,0,0.7272727272727273,0.09090909090909091,0.0,0.09090909090909091,"['gz', 'zkkj', 'c', 'm']",['o'],[],['-'],3.0957952550009344,11,0,0
v6larfcd3r5.life,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5625,0.1875,0.1875,0.0,"['v', 'l', 'rfcd', 'r', 'l', 'f']","['a', 'i', 'e']","['6', '3', '5']",[],3625,16,0,1
inclusive.co.uk,Null,['inclusive-co-uk.mail.protection.outlook.com.'],"['""google-site-verification=dSAKIuWHOtmUzUbNJ2Y9PWkg3hqnJm4JmbAICBcGG2o""', '""u1jublt1bsgouptpeksceuo6ah""', '""v=spf1 include:spf.protection.outlook.com include:servers.mcsv.net -all""']",True,False,False,Easyspace Ltd [Tag = EASYSPACE],1997-01-03,2025-01-03,2022-12-04,Null,"['carmelo.ns.cloudflare.com', 'maxine.ns.cloudflare.com']",0,0.0,"['172.67.72.48', '104.26.2.250', '104.26.3.250']","['108.162.194.179', '172.64.34.179', '162.159.38.179', '172.64.35.129', '162.159.44.129', '108.162.195.129']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown']",0.0,{},"[80, 443]",503,Null,0,0.4666666666666667,0.4,0.0,0.0,"['ncl', 's', 'v', 'c', 'k']","['i', 'u', 'i', 'e', 'o', 'u']",[],[],3.373557262275185,15,0,0
pdaurohyadenrtoskfiai.net,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.56,0.4,0.0,0.0,"['pd', 'r', 'hy', 'd', 'nrt', 'skf', 'n', 't']","['au', 'o', 'a', 'e', 'o', 'iai', 'e']",[],[],3.893660689688185,25,0,1
ursmfawciasqsn.biz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.6666666666666666,0.2777777777777778,0.0,0.0,"['rsmf', 'wc', 'sqsn', 'b', 'z']","['u', 'a', 'ia', 'i']",[],[],3.6835423624332306,18,0,1
palladiumhotelgroup.com,Null,['palladiumhotelgroup-com.mail.protection.outlook.com.'],"['""atlassian-domain-verification=fNzoDy/wuR0QPg4VnuiskgxhhaxSXLGr7vK9FmeMseL2YZVvZepbN682dlbUywVa""', '""v=spf1  include:spf.protection.outlook.com -all""']",True,False,False,"Arsys Internet, S.L. dba NICLINE.COM",2012-02-03,2025-02-03,2020-03-17,ES,"['NS-1355.AWSDNS-41.ORG', 'NS-1917.AWSDNS-47.CO.UK', 'NS-311.AWSDNS-38.COM', 'NS-804.AWSDNS-36.NET']",0,0.0,"['151.101.195.10', '151.101.67.10', '151.101.131.10', '151.101.3.10']","['205.251.193.55', '205.251.195.36', '205.251.199.125', '205.251.197.75']","['Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.5652173913043478,0.391304347826087,0.0,0.0,"['p', 'll', 'd', 'mh', 't', 'lgr', 'p', 'c', 'm']","['a', 'a', 'iu', 'o', 'e', 'ou', 'o']",[],[],3.7622673906514947,23,275015,0
bazar.,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5,0.3333333333333333,0.0,0.0,"['b', 'z', 'r']","['a', 'a']",[],[],2.2516291673878226,6,0,1
weyemmwsciewqmqm.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.75,0.2,0.0,0.0,"['w', 'y', 'mmwsc', 'wqmqm', 'xyz']","['e', 'e', 'ie']",[],[],3.2464393446710154,20,0,1
pylontech.com.cn,Null,"['mxbiz1.qq.com.', 'mxbiz2.qq.com.']","['""MS=DD974D4070257BFF33610020192EF54FEEAAED1A""', '""autodesk-domain-verification=MS78anw9s680_2SfI9wC""', '""MS=ms26380593""', '""MS=ms61892455""', '""v=spf1 include:spf.mail.qq.com include:spf.zoho.eu include:eu.transmail.net ~all""']",True,False,False,阿里云计算有限公司（万网）,2009-06-06,2026-06-06,Null,Null,"['dns9.hichina.com', 'dns10.hichina.com']",0,0.0,['121.199.74.1'],"['139.224.142.112', '39.96.153.42', '120.76.107.42', '120.76.107.52', '39.96.153.52', '47.118.199.212', '139.224.142.122', '47.118.199.202', '120.76.107.41', '39.96.153.51', '139.224.142.111', '47.118.199.201', '139.224.142.121', '47.118.199.211', '120.76.107.51', '39.96.153.41']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443, 21]",200,Null,0,0.6875,0.1875,0.0,0.0,"['pyl', 'nt', 'ch', 'c', 'm', 'cn']","['o', 'e', 'o']",[],[],3.327819531114783,16,0,0
npoafterschool.org,Null,['npoafterschool-org.mail.protection.outlook.com.'],"['""v=spf1 +a include:_spf.mwprem.net include:spf.protection.outlook.com  include:_spf.salesforce.com -all""', '""MS=ms51212168""', '""google-site-verification=hC6w7MTARHTcBKxg2qw2g-MIBEskJ5zjGueMcAi_7uc""']",True,False,False,Squarespace Domains II LLC,2008-01-21,2025-01-21,2024-06-06,JP,"['ns-cloud-e1.googledomains.com', 'ns-cloud-e3.googledomains.com', 'ns-cloud-e2.googledomains.com', 'ns-cloud-e4.googledomains.com']",0,0.0,['153.127.120.141'],"['216.239.34.110', '216.239.38.110', '216.239.32.110', '216.239.36.110']","['Unknown', 'Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443, 21, 22, 25]",200,Null,0,0.6111111111111112,0.3333333333333333,0.0,0.0,"['np', 'ft', 'rsch', 'l', 'rg']","['oa', 'e', 'oo', 'o']",[],[],3.614369445886757,18,0,0
ipsbctxkyjcg.xyz,Null,Null,Null,False,False,False,Stichting Registrar of Last Resort Foundation,2015-01-31,2027-01-31,2023-08-31,DE,"['SC-A.SINKHOLE.SHADOWSERVER.ORG', 'SC-B.SINKHOLE.SHADOWSERVER.ORG', 'SC-C.SINKHOLE.SHADOWSERVER.ORG', 'SC-D.SINKHOLE.SHADOWSERVER.ORG']",0,0.0,['216.218.185.162'],[],[],['Unknown'],1.0,{},"[80, 443]",Null,Null,0,875,0.0625,0.0,0.0,"['psbctxkyjcg', 'xyz']",['i'],[],[],3625,16,0,1
wheatgrasskits.com,Null,['wheatgrasskits-com.mail.protection.outlook.com.'],"['""v=spf1 include:spf.protection.outlook.com -all""']",True,False,False,"GoDaddy.com, LLC",2000-06-14,2025-06-14,2024-06-15,US,"['NS43.DOMAINCONTROL.COM', 'NS44.DOMAINCONTROL.COM']",0,0.0,"['15.197.225.128', '3.33.251.168']","['173.201.69.22', '97.74.101.22']","['Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",200,Null,0,0.6666666666666666,0.2777777777777778,0.0,0.0,"['wh', 'tgr', 'ssk', 'ts', 'c', 'm']","['ea', 'a', 'i', 'o']",[],[],3.6835423624332306,18,0,0
thelesbianexperience.com,Null,['thelesbianexperience.com.'],Null,False,False,False,"DNC Holdings, Inc",2016-04-07,2025-04-07,2024-04-02,US,"['NS0.REFLECTED.NET', 'NS1.REFLECTED.NET']",0,0.0,['66.254.114.75'],"['66.254.127.2', '66.254.126.2']","['Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",200,Null,0,0.5416666666666666,0.4166666666666667,0.0,0.0,"['th', 'l', 'sb', 'n', 'xp', 'r', 'nc', 'c', 'm']","['e', 'e', 'ia', 'e', 'e', 'ie', 'e', 'o']",[],[],3.688721875540868,24,0,0
yaofaka.com,Null,Null,Null,False,False,False,"22net, Inc.",2016-05-08,2025-05-08,2023-05-04,Null,"['F1G1NS1.DNSPOD.NET', 'F1G1NS2.DNSPOD.NET']",0,0.0,[],"['36.155.149.176', '111.206.98.235', '106.39.207.235', '101.227.168.35', '129.211.176.239', '220.196.136.35', '1.12.0.1', '117.89.178.173', '111.13.13.35', '163.177.5.23', '125.94.59.210', '117.135.128.235', '1.14.119.35', '112.80.181.45', '1.12.0.4']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",[],0.0,{},Null,Null,Null,0,0.45454545454545453,0.45454545454545453,0.0,0.0,"['y', 'f', 'k', 'c', 'm']","['ao', 'a', 'a', 'o']",[],[],2.845350936622437,11,0,0
gvozditut.ru,RU,"['mail-001.bitrix24.com.', 'mx1.beget.com.', 'mx2.beget.com.']","['""google-site-verification=7S8EFr8OYsmznSdt1eS-2ZZgiaXkxoYyWtt_9NrnpdU""', '""unisender-go-validate-hash=75a56628a8936d2d422c6e4b536aaf22""', '""GlkQefrWkCqOX6_Sxeq9-AAZwPwCzWW6iJFvAPWCKdU""', '""v=spf1 redirect=beget.com""', '""google-site-verification=5sVvN0BbB1gnQYA3Va3sXc9ri0YbuPcTwL_6q2-tg1k""', '""yandex-verification: 78475822c80addca""', '""google-site-verification=ZH4M7FY3EqT-o-9Z2NkfNv3l94k8g69Wn8Z8S4iMbtA""']",True,False,False,Null,Null,Null,Null,Null,Null,0,0.0,"['172.67.164.9', '104.21.74.221']","['108.162.193.55', '173.245.59.55', '172.64.33.55', '172.64.34.32', '108.162.194.32', '162.159.38.32']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown']",0.0,{},"[80, 443]",403,Null,0,0.5833333333333334,0.3333333333333333,0.0,0.0,"['gv', 'zd', 't', 't', 'r']","['o', 'i', 'u', 'u']",[],[],3.251629167387823,12,0,0
ocywimsaysmuawws.xyz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7,0.25,0.0,0.0,"['cyw', 'ms', 'ysm', 'wws', 'xyz']","['o', 'i', 'a', 'ua']",[],[],3.4086949695628417,20,0,1
pnnsicqpxkgftkqo.biz,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.8,0.15,0.0,0.0,"['pnns', 'cqpxkgftkq', 'b', 'z']","['i', 'o', 'i']",[],[],3.821928094887362,20,0,1
treehouseforkids.org,Null,['treehouseforkids-org.mail.protection.outlook.com.'],"['""asv=ded396b278d93e0cd94182a5957c7abe""', '""1password-site-verification=2ZFVQMJTOFH2HDGLGGUZAS2A54""', '""g79uaoksne9pqav63ce0iu0ud""', '""apple-domain-verification=t0TsbU7oh5ntlgEp""', '""facebook-domain-verification=lzign4v7pdxra0r1ki660w6fv565ka""', '""ZOOM_verify_vb6wxr37TciYvTLqlRSdHQ""', '""v=spf1 a include:spf.protection.outlook.com include:_spf.mailspamprotection.com include:servers.mcsv.net include:_spf.createsend.com include:_spf.salesforce.com ip4:50.175.84.2 ip4:70.102.202.32/30 ip4:24.56.213.70 ip4:66.231.180.192/27 ip4:69.74.105.9 ip"" ""4:23.21.109.197 ip4:23.21.109.212 ip4:147.160.167.0/26 -all""']",True,False,False,"Network Solutions, LLC",2001-02-26,2025-02-26,2022-07-13,US,"['ernest.ns.cloudflare.com', 'maxine.ns.cloudflare.com']",0,0.0,"['104.26.1.242', '104.26.0.242', '172.67.68.76']","['172.64.33.164', '108.162.193.164', '173.245.59.164', '162.159.38.179', '172.64.34.179', '108.162.194.179']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Unknown', 'Unknown', 'Unknown']",0.0,{},"[80, 443]",403,Null,0,0.55,0.4,0.0,0.0,"['tr', 'h', 's', 'f', 'rk', 'ds', 'rg']","['ee', 'ou', 'e', 'o', 'i', 'o']",[],[],3.5086949695628418,20,0,0
wazamba100.com,Null,Null,Null,False,False,False,"GoDaddy.com, LLC",2018-10-01,2025-10-01,2024-10-02,US,"['KATE.NS.CLOUDFLARE.COM', 'TOBY.NS.CLOUDFLARE.COM']",0,0.0,['94.242.230.180'],"['172.64.33.239', '173.245.59.239', '108.162.193.239', '173.245.58.124', '108.162.192.124', '172.64.32.124']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",200,Null,0,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.0,"['w', 'z', 'mb', 'c', 'm']","['a', 'a', 'a', 'o']",['100'],[],3.182005814760214,14,0,0
bncbebfaababbfbl.eu,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.631578947368421,0.3157894736842105,0.0,0.0,"['bncb', 'bf', 'b', 'bbfbl']","['e', 'aa', 'a', 'eu']",[],[],2.7528553052032323,19,0,1
krsgijthxxlegfkoveop.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.7083333333333334,0.25,0.0,0.0,"['krsg', 'jthxxl', 'gfk', 'v', 'p', 'c', 'm']","['i', 'e', 'o', 'eo', 'o']",[],[],4.053508854797679,24,0,1
huishoudbeurs.nl,NL,['huishoudbeurs-nl.mail.protection.outlook.com.'],"['""v=spf1 ip4:83.137.136.206 ip4:83.137.136.246 ip4:83.97.15.248 include:smartconcepts.nl include:mailgun.org ip4:194.165.34.0/24 include:spf.protection.outlook.com -all""', '""facebook-domain-verification=t9mwbp38g7ewl3bkto3o7g3bmvwp8u""', '""google-site-verification=-_bxwzlaXgcYcpqto6zS447EFjK4XXp2XJxEFkCCGgo""', '""MS=ms68706021""']",True,False,False,Realtime Register,1999-04-22,Null,2024-05-29,Null,"['', 'Creation', 'Updated', 'ns1.argewebhosting.eu', 'ns2.argewebhosting.com', 'ns3.argewebhosting.nl']",0,0.0,['172.201.169.158'],"['31.25.98.169', '92.63.168.137', '31.25.98.210']","['Unknown', 'Unknown', 'Unknown']",['Unknown'],0.0,{},"[80, 443]",200,Null,0,0.5625,375,0.0,0.0,"['h', 'sh', 'db', 'rs', 'nl']","['ui', 'ou', 'eu']",[],[],3.452819531114783,16,0,0
afmqrmxynnuf.com,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.75,0.1875,0.0,0.0,"['fmqrmxynn', 'f', 'c', 'm']","['a', 'u', 'o']",[],[],3.452819531114783,16,0,1
mms-europe-rouen.com,Null,"['mx2.mail.ovh.net.', 'mx1.mail.ovh.net.', 'mx3.mail.ovh.net.']","['""v=spf1 include:mx.ovh.com -all""', '""1|www.mms-europe-rouen.com""']",True,False,False,"OVH, SAS",2010-10-13,2025-10-13,2024-04-15,FR,"['DNS105.OVH.NET', 'NS105.OVH.NET', 'dns105.ovh.net', 'ns105.ovh.net']",0,0.0,['164.132.235.17'],"['213.251.128.149', '213.251.188.149']","['Unknown', 'Unknown']",['Unknown'],1.0,{},"[80, 443, 21]",200,Null,0,0.45,0.4,0.0,0.1,"['mms', 'r', 'p', 'r', 'n', 'c', 'm']","['eu', 'o', 'e', 'oue', 'o']",[],"['-', '-']",3.3086949695628416,20,0,0
bazar.,Null,Null,Null,False,False,False,Null,Null,Null,Null,Null,Null,0,0.0,[],[],[],[],0.0,{},Null,Null,Null,0,0.5,0.3333333333333333,0.0,0.0,"['b', 'z', 'r']","['a', 'a']",[],[],2.2516291673878226,6,0,1
